smiles,atom_y,split,radical_type
Fc1ccc([Si]([S])(c2ccc(F)cn2)c2ccc(F)cn2)cc1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.3668799020721212, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CCC[C@](/C=C/[S])(CC)OC,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1102746091406217, 'nan', 'nan', 'nan', 'nan']",train,sulfur
O=C(CC[S])OCCCCC(F)(F)F,"['nan', 'nan', 'nan', 'nan', 1.1998990397639253, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
COCC[C@@H](OC)Oc1cccc([S])c1F,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.219191370642672, 'nan', 'nan']",train,sulfur
CN[C@@](COc1ccccn1)(OC([S])=S)SC#N,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.258020410333396, 'nan', 'nan', 'nan', 'nan']",train,sulfur
COC[C@@H](C[C@H](N)C[S])C(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2137191018381188, 'nan', 'nan', 'nan', 'nan']",train,sulfur
CO[C@](C)(CC(F)(F)F)OC(=S)N1C(=O)C=C[C@H]1C[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2200713065003872]",train,sulfur
CCCCC[C@]([S])(CNC)OC,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.0658641508391733, 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
COC1=CC(C)=CC[C@@]1([S])C(C)(C)C1=CCC=C1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1300602725005295, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
O=[S]Br,"['nan', 1.1085098461110487, 'nan']",train,sulfur
C=C[C@H]([S])c1ccc(Br)cc1,"['nan', 'nan', 'nan', 1.2389547454950662, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
NC(=O)Cn1ccc2cc([S])cnc21,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2379181451254364, 'nan', 'nan', 'nan']",train,sulfur
COC(C)(C)C[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.126041778715458]",train,sulfur
[S]Cc1ccc(-c2ccc(CS)cn2)cc1,"[1.2113135240230224, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
[S]Cc1ccc(-c2ccc(CS)cc2)nc1,"[1.2530133020736327, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CCOC(=O)[C@@](C)([S])C(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2751172460124731, 'nan', 'nan', 'nan', 'nan']",train,sulfur
CO[C@](C)(Cc1cccnc1)OC([S])=S,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1956903217541315, 'nan']",train,sulfur
CC[C@@H]([S])S[C@@H](S)CC(F)(F)F,"['nan', 'nan', 'nan', 1.1594978519712393, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CC[C@@H](S)S[C@@H]([S])CC(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.168457551086074, 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
COC(=O)CC(=O)N([S])[C@H](C)C(=O)O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1208152035164851, 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
COC[C@@](C)(COC([S])=S)[N+](=O)[O-],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2530889577398674, 'nan', 'nan', 'nan', 'nan']",train,sulfur
NS(=O)(=O)C/C([S])=C/c1ccc(I)nc1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.390478000188577, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CC[C@H](CN(C)C)OC([S])=S,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2110760128622493, 'nan']",train,sulfur
CN[C@](/C=C/[S])(COC)C(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 1.2143897629517726, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
FC(F)(F)[C@@H](CNC(=S)c1ccccc1)OC([S])=S,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.325310758297653, 'nan']",train,sulfur
CCCCC[C@](C)(O)C[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1384375939431184]",train,sulfur
COCO[Si](C)(C[S])OCOC,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.0636766868778167, 'nan', 'nan', 'nan', 'nan']",train,sulfur
COC(OC(=O)COC([S])=S)(C(F)(F)F)C(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.3413166479403413, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
COC[C@@H]([S])CCCS(N)(=O)=O,"['nan', 'nan', 'nan', 'nan', 1.149755696935778, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CNC(=S)Oc1ccccc1C(=S)N(C)CC[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.0899953998474567]",train,sulfur
NC(=O)N1CCC(c2cnccc2[S])CC1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.430977062797583, 'nan', 'nan']",train,sulfur
CC(OC(=O)NCc1ccc([S])cn1)(C(F)(F)F)C(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.3444110853016373, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CCCCCO[P@](=O)([S])OCOC,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.412658227849896, 'nan', 'nan', 'nan', 'nan']",train,sulfur
COCCC[C@H](CC(N)=O)c1cccc([S])c1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2688147305665598, 'nan']",train,sulfur
CCCC[C@H](CCC)NCC[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.0656465239593647]",train,sulfur
C=C(C)[CH]C(=S)SC,"['nan', 'nan', 'nan', 1.1849632105741077, 'nan', 'nan', 'nan', 'nan']",train,carbon
Nc1ccc(CS)c(C[S])n1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1941600487241404, 'nan']",train,sulfur
COC(=O)C[C@@H](C)[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.0647695222474212]",train,sulfur
O=C(C[S])Nc1cc2ncccc2cn1,"['nan', 'nan', 'nan', 1.3022225992330636, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
Nc1ccc(C[S])c(CS)n1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2114508590148347, 'nan', 'nan', 'nan', 'nan']",train,sulfur
O=C(O)CN([S])C(=O)CC(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 1.2087944362808078, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
C[Si](C)(C)OC(=O)c1cccc([S])c1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.3364180975785467, 'nan']",train,sulfur
COCN(C)C(=S)c1ccccc1[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2779781195637474]",train,sulfur
NC(=O)CNC(=S)[C@H]([S])CC(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.0835537049879445, 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
FC(F)(F)CCCNC(=S)c1ncccc1[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.927056801035639]",train,sulfur
C[C@@H](CC(F)(F)F)[Si](C)(C)[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.3225857406986954]",train,sulfur
CCCO[Si@H](C[S])OCOC,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.162362483106543, 'nan', 'nan', 'nan', 'nan']",train,sulfur
CC[C@@H]([C@@H]([S])c1ccccn1)N(C)C,"['nan', 'nan', 'nan', 'nan', 1.0027420497686164, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CO[C@](C)(c1cc(C)c([S])cn1)C(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.320413500369854, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CN[C@]([S])(OC)C(C)(C)C,"['nan', 'nan', 'nan', 1.160926308922448, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CN[C@@H](CCOC)OC(=O)C[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1904459909859348]",train,sulfur
CCN(CNC)Cc1ncccc1[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2677262114976449]",train,sulfur
CCN(C[S]1C=CC=CC1=S)CC(F)(F)F,"['nan', 'nan', 'nan', 'nan', 0.9579761456784149, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
NC(=O)[C@H](CS)NC(=S)[C@@H](N)C[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2224718204270264]",train,sulfur
NC(=O)[C@H](C[S])NC(=S)[C@@H](N)CS,"['nan', 'nan', 'nan', 'nan', 'nan', 1.1252042729362042, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CNCN(Cc1ccncc1[S])CC(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.3385958213482831, 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
O=[N+]([O-])c1ccc(OCCCNCC[S])nc1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.236775346827919, 'nan', 'nan']",train,sulfur
C[C@@H]([S])[C@@H]1C(=S)N(CC(=O)O)[C@@H]1CC(F)(F)F,"['nan', 'nan', 1.2419463472259245, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CO[C@H](C)[C@@]([S])(S)SC(=S)OCC(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 1.2234820045828871, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CO[C@H](C)[C@]([S])(S)SC(=S)OCC(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 1.316545171870774, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
COCCC(=S)Nc1cc(C(F)(F)F)cc(S)c1[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.4232533766153643]",train,sulfur
COCCC(=S)Nc1cc(C(F)(F)F)cc([S])c1S,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.3940132752172734, 'nan', 'nan']",train,sulfur
CCC[C@@H]1CN(C([S])=S)C[C@H](COC)O1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1263904714668216, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CN[C@H](N(CC[S])C(C)C)C(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1415132064855578, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CNC(C)(C)[Si](C)(C)OCC[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.8509062033250042]",train,sulfur
CCO[Si](C)(C)C[C@H](C[S])NC,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.0239530735220437, 'nan', 'nan']",train,sulfur
CC[C@](OC)(C(F)(F)F)[Si](C)(C)C#C[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.335876240181156]",train,sulfur
CCC[C@@]1(C)Cc2ccnc(OC(=S)NC[S]=O)c2O1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.9190320564216644, 'nan', 'nan', 'nan']",train,sulfur
CN([S]=O)C(N)=S,"['nan', 'nan', 0.9478838642649434, 'nan', 'nan', 'nan', 'nan']",train,sulfur
NC[C@@H]([S])C=O,"['nan', 'nan', 'nan', 1.1975887439904296, 'nan', 'nan']",train,sulfur
O=[S]Cc1cccnc1CS,"['nan', 1.0219206016072462, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
O=[SH]Cc1cccnc1C[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2161609877550696]",train,sulfur
C=C([S])[C@H](C)COC,"['nan', 'nan', 1.2077260344699186, 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
NS(=O)(=O)C[C@H](O)CS[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.055941465412164]",train,sulfur
CC(C)([C]1C=CC=NC1=S)C1=CC=CC1,"['nan', 'nan', 'nan', 0.7347025876685885, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,carbon
CCN(CNC)c1ccc([S])cn1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1035150270691874, 'nan', 'nan']",train,sulfur
CO[C@@]([S])(CO)CCC(F)(F)F,"['nan', 'nan', 'nan', 1.3324894371110825, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
[S][Si](c1ccccc1)(c1ccccc1)c1ccccc1,"[1.3756236689060377, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CNC1=C([S])C=C[C@H](Cc2nnnn2C)S1,"['nan', 'nan', 'nan', 'nan', 0.9626683407437744, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CCC([S])(CC(F)(F)F)CC(F)(F)F,"['nan', 'nan', 'nan', 1.3165139014557201, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CCCC(=O)OCc1cccc2nccc([S])c12,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.3451052270779988, 'nan']",train,sulfur
COC[C@@H](Cc1ccncc1C)OC([S])=S,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.25262207319882, 'nan']",train,sulfur
CNC[C@](C)([S])C(=O)OCOC,"['nan', 'nan', 'nan', 'nan', 'nan', 1.1151764908966608, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CC[C@@H](NC)N([S])C(C)C,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.8366812583308809, 'nan', 'nan', 'nan']",train,sulfur
O[C@@H](C[S])C(=S)N1CCCCC1,"['nan', 'nan', 'nan', 1.1928337210525612, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CN[C@](C)([S])CC(=O)CCC(F)(F)F,"['nan', 'nan', 'nan', 'nan', 1.216832576074385, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CN[C@@](OC)(C1=CC=CC1)c1ccccc1[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.0735586252391756]",train,sulfur
COCC[C@@H]([S])CN=C1CCCC1,"['nan', 'nan', 'nan', 'nan', 'nan', 1.1038716894532676, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CCCS[P@@](=O)(OCNC)Oc1ccc([S])cc1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2184571312068797, 'nan', 'nan']",train,sulfur
CCC[C@@]([S])(C(F)(F)F)C(C)(C)NC,"['nan', 'nan', 'nan', 'nan', 1.0210974495335263, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CC(C(F)(F)F)(C(F)(F)F)[Si](C)(C)Nc1ccccc1[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2185975502185407]",train,sulfur
CN[C@](OC)(OC(=O)N1C(=S)C=C[C@H]1C[S])C(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2519257237016073, 'nan', 'nan', 'nan', 'nan']",train,sulfur
CN(N)C(=O)c1cnccc1[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.212957565104099]",train,sulfur
C[C@H]([S])CCC(F)(F)F,"['nan', 'nan', 1.2627841043191632, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CCCN(C([S])=S)c1cccnc1,"['nan', 'nan', 'nan', 'nan', 'nan', 1.1356888700841339, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
NC(=O)[C@@H]1CCC(=S)N1[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2731907748875142]",train,sulfur
CCCNC(=O)Oc1ccc([S])cn1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.3003833246629313, 'nan', 'nan']",train,sulfur
CCCNC(=S)Oc1ccc([S])cc1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2030106861596457, 'nan', 'nan']",train,sulfur
CC[C@@](C)(C#C[S])NC,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2357771611970054, 'nan', 'nan']",train,sulfur
CN[C@@H](Cc1cccnc1)OC([S])=S,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1899943066866705, 'nan']",train,sulfur
CC[C@](C)(NC)[S]=O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.9361833838632619, 'nan']",train,sulfur
FC(F)(F)C[C@H]([S])SCCS,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1652044154484236, 'nan', 'nan', 'nan', 'nan']",train,sulfur
FC(F)(F)C[C@H](S)SCC[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2385894299264557]",train,sulfur
COc1ccc(/C(=C\c2ccc(OC)nc2)[S]=O)cc1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.03797729132724, 'nan', 'nan', 'nan']",train,sulfur
Cc1cccnc1-n1c(C[S])nc2cnccc2c1=O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.3105370921260189, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
COC[C@](O)(c1ccc([S])cc1)C(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.3710599930286815, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
[S]C(=S)OCCCn1nnc2ccccc21,"[1.2310256937615016, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CC[C@H](COC)COC([S])=S,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2185720147239005, 'nan']",train,sulfur
FC(F)(F)C[C@@H]([S])S[C@@H](S)CC(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.220162544580939, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
FC(F)(F)C[C@@H](S)S[C@@H]([S])CC(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2615243906037006, 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CNCCN(CNC)C([S])=S,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.070407100052543, 'nan']",train,sulfur
CO[C@](C)(OC(=O)COC([S])=S)C(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.295808552684454, 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CN[C@](C)(C1=CCC=C1)c1ccccc1[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 0.9381983208592047]",train,sulfur
CN[C@H](N)C(=O)N[C@@H](C[S])C(=O)O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2164040648765797, 'nan', 'nan', 'nan']",train,sulfur
CCC[C@](C)(/C=C\[S])COC,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1289157733271162, 'nan', 'nan', 'nan']",train,sulfur
CCC[C@@](C)(OC)c1ccc([S])cn1,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.261087107993594, 'nan', 'nan']",train,sulfur
C=CC[C@]([S])(CCCC(F)(F)F)C(F)(F)F,"['nan', 'nan', 'nan', 'nan', 1.3557632759445735, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CN(C(=S)[C@@H](N)C(F)(F)F)[C@@H](C[S])C(=O)O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.162881407104023, 'nan', 'nan', 'nan']",train,sulfur
[S][Si@@](c1ccccc1)(c1ccccn1)c1cccc2ccccc12,"[1.3426369831688363, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CNC(=S)N[C@@H](C[S])CS(N)(=O)=O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2024087715334677, 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CN(CCCc1ncccc1[S])C(N)=O,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2177575373318235, 'nan', 'nan', 'nan']",train,sulfur
CO[C@@H]1CN(C(C)C)CCN1C([S])=S,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.112943766863115, 'nan']",train,sulfur
COC(C)(C)[Si](C)(C)Nc1ccccc1[S],"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.1064361024726799]",train,sulfur
CCC[C@@](OC)(c1ccc(C[S])c(CS)c1)C(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2576547152995765, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
CCC[C@@](OC)(c1ccc(CS)c(C[S])c1)C(F)(F)F,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 1.2478713450246088, 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
[S]c1ccc(Cl)nc1Cl,"[1.3647056840795515, 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",train,sulfur
